first_name,last_name,name,last_season,player_code,country_of_birth,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,image_url,international_caps,international_goals,url,current_club_name,market_value_in_eur,highest_market_value_in_eur
Anastasios,Douvikas,Anastasios Douvikas,2025,anastasios-douvikas,Greece,1999-08-02 00:00:00,Centre-Forward,Attack,right,186.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/523318-1682331342.jpg?lm=1,22.0,2.0,https://www.transfermarkt.co.uk/anastasios-douvikas/profil/spieler/523318,Calcio Como,25000000.0,25000000.0
Raphaël,Varane,Raphaël Varane,2024,raphael-varane,France,1993-04-25 00:00:00,Centre-Back,Defender,right,191.0,,https://img.a.transfermarkt.technology/portrait/header/164770-1727257324.jpg?lm=1,93.0,5.0,https://www.transfermarkt.co.uk/raphael-varane/profil/spieler/164770,Calcio Como,20000000.0,80000000.0
Lucas,Da Cunha,Lucas Da Cunha,2025,lucas-da-cunha,France,2001-06-09 00:00:00,Central Midfield,Midfield,left,174.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/495667-1778088169.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/lucas-da-cunha/profil/spieler/495667,Calcio Como,20000000.0,20000000.0
Jayden,Addai,Jayden Addai,2025,jayden-addai,Netherlands,2005-08-26 00:00:00,Right Winger,Attack,left,177.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/747720-1723819872.jpg?lm=1,3.0,1.0,https://www.transfermarkt.co.uk/jayden-addai/profil/spieler/747720,Calcio Como,20000000.0,20000000.0
Maxence,Caqueret,Maxence Caqueret,2025,maxence-caqueret,France,2000-02-15 00:00:00,Central Midfield,Midfield,right,174.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/395237-1739281407.jpg?lm=1,24.0,4.0,https://www.transfermarkt.co.uk/maxence-caqueret/profil/spieler/395237,Calcio Como,13000000.0,25000000.0
Álex,Valle,Álex Valle,2025,alex-valle,Spain,2004-04-25 00:00:00,Left-Back,Defender,left,178.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/709957-1757603064.jpg?lm=1,6.0,0.0,https://www.transfermarkt.co.uk/alex-valle/profil/spieler/709957,Calcio Como,12000000.0,12000000.0
Nicolas,Kühn,Nicolas Kühn,2025,nicolas-kuhn,Germany,2000-01-01 00:00:00,Right Winger,Attack,left,174.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/336012-1752477155.jpg?lm=1,4.0,2.0,https://www.transfermarkt.co.uk/nicolas-kuhn/profil/spieler/336012,Calcio Como,10000000.0,17000000.0
Adrian,Lahdo,Adrian Lahdo,2025,adrian-lahdo,,2007-12-26 00:00:00,Central Midfield,Midfield,right,179.0,2031-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1231993-1770014850.jpg?lm=1,10.0,1.0,https://www.transfermarkt.co.uk/adrian-lahdo/profil/spieler/1231993,Calcio Como,10000000.0,10000000.0
Jean,Butez,Jean Butez,2025,jean-butez,France,1995-06-08 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/290537-1704961364.jpg?lm=1,,,https://www.transfermarkt.co.uk/jean-butez/profil/spieler/290537,Calcio Como,8000000.0,8000000.0
Álvaro,Morata,Álvaro Morata,2025,alvaro-morata,Spain,1992-10-23 00:00:00,Centre-Forward,Attack,right,189.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/128223-1719989301.jpg?lm=1,87.0,37.0,https://www.transfermarkt.co.uk/alvaro-morata/profil/spieler/128223,Calcio Como,6000000.0,65000000.0
Patrick,Cutrone,Patrick Cutrone,2024,patrick-cutrone,Italy,1998-01-03 00:00:00,Centre-Forward,Attack,right,183.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/265078-1714818222.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/patrick-cutrone/profil/spieler/265078,Calcio Como,5000000.0,30000000.0
,Diego Carlos,Diego Carlos,2025,diego-carlos,Brazil,1993-03-15 00:00:00,Centre-Back,Defender,right,185.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/329145-1737106245.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/diego-carlos/profil/spieler/329145,Calcio Como,5000000.0,50000000.0
Marc Oliver,Kempf,Marc Oliver Kempf,2025,marc-oliver-kempf,Germany,1995-01-28 00:00:00,Centre-Back,Defender,left,186.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/160938-1753445146.jpg?lm=1,7.0,1.0,https://www.transfermarkt.co.uk/marc-oliver-kempf/profil/spieler/160938,Calcio Como,3500000.0,8000000.0
Ivan,Smolcic,Ivan Smolcic,2025,ivan-smolcic,Croatia,2000-08-17 00:00:00,Right-Back,Defender,right,181.0,2031-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/571271-1738499181.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/ivan-smolcic/profil/spieler/571271,Calcio Como,3500000.0,3500000.0
Ignace,Van der Brempt,Ignace Van der Brempt,2025,ignace-van-der-brempt,Belgium,2002-04-01 00:00:00,Right-Back,Defender,right,187.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/490423-1757664819.jpg?lm=1,15.0,1.0,https://www.transfermarkt.co.uk/ignace-van-der-brempt/profil/spieler/490423,Calcio Como,3000000.0,4000000.0
Iván,Azón,Iván Azón,2024,ivan-azon,Spain,2002-12-24 00:00:00,Centre-Forward,Attack,right,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/633306-1732367699.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/ivan-azon/profil/spieler/633306,Calcio Como,3000000.0,3000000.0
Mërgim,Vojvoda,Mërgim Vojvoda,2025,mergim-vojvoda,Germany,1995-02-01 00:00:00,Right-Back,Defender,right,187.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/336125-1661351703.jpg?lm=1,75.0,3.0,https://www.transfermarkt.co.uk/mergim-vojvoda/profil/spieler/336125,Calcio Como,2500000.0,5500000.0
Edoardo,Goldaniga,Edoardo Goldaniga,2025,edoardo-goldaniga,Italy,1993-11-02 00:00:00,Centre-Back,Defender,right,193.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/242940-1725530007.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/edoardo-goldaniga/profil/spieler/242940,Calcio Como,2000000.0,3000000.0
Noel,Törnqvist,Noel Törnqvist,2025,noel-tornqvist,,2002-02-01 00:00:00,Goalkeeper,Goalkeeper,left,195.0,,https://img.a.transfermarkt.technology/portrait/header/730531-1743175380.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/noel-tornqvist/profil/spieler/730531,Calcio Como,2000000.0,2000000.0
Fellipe,Jack,Fellipe Jack,2024,fellipe-jack,Brazil,2006-01-12 00:00:00,Centre-Back,Defender,left,190.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1004723-1680450497.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/fellipe-jack/profil/spieler/1004723,Calcio Como,1800000.0,1800000.0
Dele,Alli,Dele Alli,2024,dele-alli,England,1996-04-11 00:00:00,Attacking Midfield,Midfield,right,188.0,,https://img.a.transfermarkt.technology/portrait/header/207929-1662412194.jpg?lm=1,37.0,3.0,https://www.transfermarkt.co.uk/dele-alli/profil/spieler/207929,Calcio Como,1500000.0,100000000.0
Henrique,Menke,Henrique Menke,2025,henrique-menke,Brazil,2007-01-12 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1259706-1759849686.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/henrique-menke/profil/spieler/1259706,Calcio Como,1500000.0,1500000.0
Sergi,Roberto,Sergi Roberto,2025,sergi-roberto,Spain,1992-02-07 00:00:00,Central Midfield,Midfield,right,178.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/85370-1662585931.jpg?lm=1,11.0,1.0,https://www.transfermarkt.co.uk/sergi-roberto/profil/spieler/85370,Calcio Como,1400000.0,60000000.0
Matthias,Braunöder,Matthias Braunöder,2024,matthias-braunoder,Austria,2002-03-27 00:00:00,Central Midfield,Midfield,right,174.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/488052-1692968166.png?lm=1,25.0,2.0,https://www.transfermarkt.co.uk/matthias-braunoder/profil/spieler/488052,Calcio Como,1200000.0,3500000.0
Alberto,Moreno,Alberto Moreno,2025,alberto-moreno,Spain,1992-07-05 00:00:00,Left-Back,Defender,left,171.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/207917-1687268193.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/alberto-moreno/profil/spieler/207917,Calcio Como,1000000.0,15000000.0
Tommaso,Cassandro,Tommaso Cassandro,2024,tommaso-cassandro,Italy,2000-01-09 00:00:00,Centre-Back,Defender,right,186.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/412649-1692961365.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/tommaso-cassandro/profil/spieler/412649,Calcio Como,800000.0,900000.0
Nicholas,Gioacchini,Nicholas Gioacchini,2024,nicholas-gioacchini,United States,2000-07-25 00:00:00,Centre-Forward,Attack,right,183.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/704156-1762633232.png?lm=1,8.0,3.0,https://www.transfermarkt.co.uk/nicholas-gioacchini/profil/spieler/704156,Calcio Como,800000.0,2500000.0
Nikola,Cavlina,Nikola Cavlina,2025,nikola-cavlina,Croatia,2002-06-02 00:00:00,Goalkeeper,Goalkeeper,right,192.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/587505-1767803458.jpg?lm=1,13.0,0.0,https://www.transfermarkt.co.uk/nikola-cavlina/profil/spieler/587505,Calcio Como,750000.0,1300000.0
Pepe,Reina,Pepe Reina,2024,pepe-reina,Spain,1982-08-31 00:00:00,Goalkeeper,Goalkeeper,right,188.0,,https://img.a.transfermarkt.technology/portrait/header/7825-1724826388.jpg?lm=1,36.0,0.0,https://www.transfermarkt.co.uk/pepe-reina/profil/spieler/7825,Calcio Como,600000.0,22000000.0
Alberto,Cerri,Alberto Cerri,2024,alberto-cerri,Italy,1996-04-16 00:00:00,Centre-Forward,Attack,right,194.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/197751-1686210523.jpg?lm=1,20.0,2.0,https://www.transfermarkt.co.uk/alberto-cerri/profil/spieler/197751,Calcio Como,600000.0,7500000.0
Simone,Verdi,Simone Verdi,2024,simone-verdi,Italy,1992-07-12 00:00:00,Attacking Midfield,Midfield,both,174.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/130360-1663671979.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/simone-verdi/profil/spieler/130360,Calcio Como,500000.0,25000000.0
Federico,Barba,Federico Barba,2024,federico-barba,Italy,1993-09-01 00:00:00,Centre-Back,Defender,left,187.0,2027-05-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/165873-1725528561.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/federico-barba/profil/spieler/165873,Calcio Como,500000.0,2000000.0
Alessandro,Gabrielloni,Alessandro Gabrielloni,2024,alessandro-gabrielloni,Italy,1994-07-10 00:00:00,Centre-Forward,Attack,right,178.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/311333-1714813246.jpg?lm=1,,,https://www.transfermarkt.co.uk/alessandro-gabrielloni/profil/spieler/311333,Calcio Como,500000.0,1000000.0
Oliver,Abildgaard,Oliver Abildgaard,2024,oliver-abildgaard,Denmark,1996-06-10 00:00:00,Defensive Midfield,Midfield,left,192.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/325993-1753445045.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/oliver-abildgaard/profil/spieler/325993,Calcio Como,500000.0,7500000.0
Ben Lhassine,Kone,Ben Lhassine Kone,2024,ben-lhassine-kone,Cote d'Ivoire,2000-03-14 00:00:00,Central Midfield,Midfield,left,172.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/522681-1730123598.jpg?lm=1,,,https://www.transfermarkt.co.uk/ben-lhassine-kone/profil/spieler/522681,Calcio Como,500000.0,900000.0
Alessio,Iovine,Alessio Iovine,2024,alessio-iovine,Italy,1991-02-01 00:00:00,Right Midfield,Midfield,right,174.0,,https://img.a.transfermarkt.technology/portrait/header/330472-1714813728.jpg?lm=1,,,https://www.transfermarkt.co.uk/alessio-iovine/profil/spieler/330472,Calcio Como,400000.0,400000.0
Marco,Sala,Marco Sala,2024,marco-sala,Italy,1999-06-04 00:00:00,Left-Back,Defender,left,182.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/392570-1730185794.jpg?lm=1,12.0,0.0,https://www.transfermarkt.co.uk/marco-sala/profil/spieler/392570,Calcio Como,400000.0,3000000.0
Naj,Razi,Naj Razi,2024,naj-razi,Ireland,2006-10-28 00:00:00,Attacking Midfield,Midfield,both,175.0,,https://img.a.transfermarkt.technology/portrait/header/957295-1707906318.jpg?lm=1,13.0,2.0,https://www.transfermarkt.co.uk/naj-razi/profil/spieler/957295,Calcio Como,275000.0,300000.0
Daniele,Baselli,Daniele Baselli,2024,daniele-baselli,Italy,1992-03-12 00:00:00,Central Midfield,Midfield,right,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/134883-1630509123.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/daniele-baselli/profil/spieler/134883,Calcio Como,250000.0,10000000.0
Mauro,Vigorito,Mauro Vigorito,2025,mauro-vigorito,Italy,1990-05-22 00:00:00,Goalkeeper,Goalkeeper,right,187.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/88595-1757604061.jpg?lm=1,,,https://www.transfermarkt.co.uk/mauro-vigorito/profil/spieler/88595,Calcio Como,150000.0,800000.0
Federico,Chinetti,Federico Chinetti,2024,federico-chinetti,Italy,2005-11-04 00:00:00,Right Winger,Attack,left,,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/934461-1707906476.png?lm=1,,,https://www.transfermarkt.co.uk/federico-chinetti/profil/spieler/934461,Calcio Como,150000.0,175000.0
Giuseppe,Mazzaglia,Giuseppe Mazzaglia,2024,giuseppe-mazzaglia,Italy,2006-04-20 00:00:00,Central Midfield,Midfield,right,180.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1059730-1730122720.png?lm=1,,,https://www.transfermarkt.co.uk/giuseppe-mazzaglia/profil/spieler/1059730,Calcio Como,100000.0,250000.0
William,Feola,William Feola,2024,william-feola,Italy,2006-01-04 00:00:00,Centre-Back,Defender,right,182.0,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/william-feola/profil/spieler/927906,Calcio Como,75000.0,75000.0
Alessio,Chiesa,Alessio Chiesa,2024,alessio-chiesa,,2006-07-08 00:00:00,Centre-Back,Defender,,,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/alessio-chiesa/profil/spieler/997906,Calcio Como,75000.0,75000.0
Pierre,Bolchini,Pierre Bolchini,2024,pierre-bolchini,Italy,1999-02-27 00:00:00,Goalkeeper,Goalkeeper,left,200.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/431417-1725529910.jpg?lm=1,,,https://www.transfermarkt.co.uk/pierre-bolchini/profil/spieler/431417,Calcio Como,50000.0,75000.0
Francesco,Andrealli,Francesco Andrealli,2024,francesco-andrealli,,2007-08-05 00:00:00,Defensive Midfield,Midfield,right,179.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/francesco-andrealli/profil/spieler/1063242,Calcio Como,,
Dailon,Livramento,Dailon Livramento,2025,dailon-livramento,Netherlands,2001-05-04 00:00:00,Centre-Forward,Attack,right,185.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/676411-1780406426.jpg?lm=1,22.0,5.0,https://www.transfermarkt.co.uk/dailon-livramento/profil/spieler/676411,Casa Pia Atlético Clube,800000.0,800000.0
Trent,Sainsbury,Trent Sainsbury,2025,trent-sainsbury,Australia,1992-01-05 00:00:00,Centre-Back,Defender,right,184.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/145840-1743952883.jpg?lm=1,61.0,4.0,https://www.transfermarkt.co.uk/trent-sainsbury/profil/spieler/145840,Central Coast Mariners Football Club,200000.0,1250000.0
Senna,Miangue,Senna Miangue,2024,senna-miangue,Belgium,1997-02-05 00:00:00,Centre-Back,Defender,left,192.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/249552-1672480954.jpg?lm=1,11.0,0.0,https://www.transfermarkt.co.uk/senna-miangue/profil/spieler/249552,Cercle Brugge Koninklijke Sportvereniging,450000.0,2000000.0
Cristian,Shpendi,Cristian Shpendi,2025,cristian-shpendi,Italy,2003-05-19 00:00:00,Centre-Forward,Attack,right,181.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/908760-1689927391.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/cristian-shpendi/profil/spieler/908760,Cesena FC,4500000.0,6000000.0
Jonathan,Klinsmann,Jonathan Klinsmann,2025,jonathan-klinsmann,Germany,1997-04-08 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/334992-1678024209.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/jonathan-klinsmann/profil/spieler/334992,Cesena FC,2500000.0,3000000.0
Pedro,Neto,Pedro Neto,2025,pedro-neto,Portugal,2000-03-09 00:00:00,Right Winger,Attack,left,174.0,2031-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/487465-1763106447.jpg?lm=1,27.0,3.0,https://www.transfermarkt.co.uk/pedro-neto/profil/spieler/487465,Chelsea Football Club,60000000.0,60000000.0
Maxime,Gonalons,Maxime Gonalons,2023,maxime-gonalons,France,1989-03-10 00:00:00,Defensive Midfield,Midfield,right,187.0,,https://img.a.transfermarkt.technology/portrait/header/60542-1679521484.jpg?lm=1,,,https://www.transfermarkt.co.uk/maxime-gonalons/profil/spieler/60542,Clermont Foot 63,700000.0,16000000.0
Esteban,Rolón,Esteban Rolón,2025,esteban-rolon,Argentina,1995-03-25 00:00:00,Defensive Midfield,Midfield,right,178.0,2026-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/399887-1771937412.jpg?lm=1,,,https://www.transfermarkt.co.uk/esteban-rolon/profil/spieler/399887,Club Atlético Aldosivi,275000.0,1000000.0
Gonzalo,Maroni,Gonzalo Maroni,2025,gonzalo-maroni,Argentina,1999-03-18 00:00:00,Attacking Midfield,Midfield,right,170.0,2026-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/441385-1727450254.jpg?lm=1,18.0,4.0,https://www.transfermarkt.co.uk/gonzalo-maroni/profil/spieler/441385,Club Atlético Barracas Central,2000000.0,5000000.0
Emiliano,Rigoni,Emiliano Rigoni,2025,emiliano-rigoni,Argentina,1993-02-04 00:00:00,Right Winger,Attack,both,182.0,2027-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/282544-1709366982.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/emiliano-rigoni/profil/spieler/282544,Club Atlético Belgrano,1000000.0,8000000.0
Franco,Vázquez,Franco Vázquez,2025,franco-vazquez,Argentina,1989-02-22 00:00:00,Attacking Midfield,Midfield,left,187.0,2027-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/76163-1757676848.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/franco-vazquez/profil/spieler/76163,Club Atlético Belgrano,600000.0,18000000.0
Lisandro,López,Lisandro López,2025,lisandro-lopez,Argentina,1989-09-01 00:00:00,Centre-Back,Defender,right,187.0,2027-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/125019-1758832195.png?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/lisandro-lopez/profil/spieler/125019,Club Atlético Belgrano,300000.0,7000000.0
Santiago,Ascacíbar,Santiago Ascacíbar,2025,santiago-ascacibar,Argentina,1997-02-25 00:00:00,Defensive Midfield,Midfield,right,169.0,2029-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/423436-1739827128.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/santiago-ascacibar/profil/spieler/423436,Club Atlético Boca Juniors,5500000.0,25000000.0
Leandro,Paredes,Leandro Paredes,2025,leandro-paredes,Argentina,1994-06-29 00:00:00,Defensive Midfield,Midfield,right,182.0,2028-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/166237-1692881087.jpg?lm=1,78.0,5.0,https://www.transfermarkt.co.uk/leandro-paredes/profil/spieler/166237,Club Atlético Boca Juniors,5000000.0,40000000.0
Marco,Pellegrino,Marco Pellegrino,2025,marco-pellegrino,Argentina,2002-07-18 00:00:00,Centre-Back,Defender,left,184.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/776303-1695024223.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/marco-pellegrino/profil/spieler/776303,Club Atlético Boca Juniors,3500000.0,4000000.0
Edinson,Cavani,Edinson Cavani,2025,edinson-cavani,Uruguay,1987-02-14 00:00:00,Centre-Forward,Attack,right,184.0,2026-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/48280-1739899618.jpg?lm=1,136.0,58.0,https://www.transfermarkt.co.uk/edinson-cavani/profil/spieler/48280,Club Atlético Boca Juniors,500000.0,60000000.0
Agustín,Martegani,Agustín Martegani,2025,agustin-martegani,Argentina,2000-05-20 00:00:00,Attacking Midfield,Midfield,left,182.0,2028-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/732507-1739898852.jpg?lm=1,,,https://www.transfermarkt.co.uk/agustin-martegani/profil/spieler/732507,Club Atlético Boca Juniors,275000.0,2200000.0
